"person_id","birth","birth.lat","birth.long","birth.country","birth.state","res","res.lat","res.long","res.country","res.state"
2707,"Hefei, Anhui, China",31.8665676,117.281428,"China",NA,"Beijing, Beijing, China",39.9057136,116.3912972,"China",NA
2708,"Puning, Guangdong, China",23.3000453,116.160937,"China",NA,"Puning, Guangdong, China",23.3000453,116.160937,"China",NA
2709,"Hangzhou, Zhejiang, China",30.2489634,120.2052342,"China",NA,"Hangzhou, Zhejiang, China",30.2489634,120.2052342,"China",NA
2710,"Binzhou, Shandong, China",37.3821206,117.9647262,"China",NA,"Binzhou, Shandong, China",37.3821206,117.9647262,"China",NA
2712,"Liestal, Switzerland",47.4839723,7.7347783,"Switzerland",NA,"Binningen, Switzerland",47.53656,7.570077,"Switzerland",NA
2715,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","Greenwich, Connecticut, United States",41.0264862,-73.6284598,"United States","Connecticut"
2716,"Rio das Flores, Rio de Janeiro, Brazil",-22.1683478,-43.5858689,"Brazil",NA,"Atlanta, Georgia, United States",33.7544657,-84.3898151,"United States","Georgia"
2717,"Bishkek, Kyrgyzstan",42.8761424,74.6036724,"Kyrgyzstan",NA,"Almaty, Kazakhstan",43.2363924,76.9457275,"Kazakhstan",NA
2718,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA
2720,"Minneapolis, Minnesota, United States",44.9772995,-93.2654692,"United States","Minnesota","Boulder, Colorado, United States",40.0149856,-105.270545,"United States","Colorado"
2723,"Baltimore, Maryland, United States",39.2908816,-76.610759,"United States","Maryland","Plymouth, Minnesota, United States",45.0065149,-93.46651,"United States","Minnesota"
2724,"Minneapolis, Minnesota, United States",44.9772995,-93.2654692,"United States","Minnesota","Los Angeles, California, United States",34.0536909,-118.242766,"United States","California"
2725,"Orono, Minnesota, United States",44.9713519,-93.6044033,"United States","Minnesota","Vero Beach, Florida, United States",27.6387163,-80.3975399,"United States","Florida"
2727,"Minneapolis, Minnesota, United States",44.9772995,-93.2654692,"United States","Minnesota","Englewood, Colorado, United States",39.6482059,-104.9879641,"United States","Colorado"
2728,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","Princeton, New Jersey, United States",40.3496953,-74.6597376,"United States","New Jersey"
2729,"Minneapolis, Minnesota, United States",44.9772995,-93.2654692,"United States","Minnesota","Orono, Minnesota, United States",44.9713519,-93.6044033,"United States","Minnesota"
2730,"Hennepin County, Minnesota, United States",45.0257232,-93.4865052,"United States","Minnesota","St. Louis, Missouri, United States",38.6280278,-90.1910154,"United States","Missouri"
2732,"Paris, France",48.8588897,2.320041,"France",NA,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
2733,"Kamagaya, Chiba, Japan",35.7766455,140.0007147,"Japan",NA,"Chiba, Japan",35.549399,140.2647303,"Japan",NA
2734,"São Miguel do Iguaçu, Paraná, Brazil",-25.349171,-54.240498,"Brazil",NA,"Cuiaba, Brazil",-15.5986686,-56.099130100000004,"Brazil",NA
2735,"Três Cachoeiras, Rio Grande do Sul, Brazil",-29.4521243,-49.9190608,"Brazil",NA,"Rondonopolis, Brazil",-16.4603533,-54.6397099,"Brazil",NA
2737,"Hall, Texas, United States",34.5036637,-100.6536777,"United States","Texas","Denver, Colorado, United States",39.7392364,-104.984862,"United States","Colorado"
2739,"Makhachkala, Dagestan, Russia",42.9830241,47.5048717,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
2741,"Alor Setar, Kedah, Malaysia",6.1231908,100.3683962,"Malaysia",NA,"Kuala Lumpur, Malaysia",3.1526589,101.7022205,"Malaysia",NA
2743,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA
2744,"Shimla, Himachal Pradesh, India",31.1041526,77.1709729,"India",NA,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA
2745,"Ashgabat, Turkmenistan",37.9404648,58.3823487,"Turkmenistan",NA,"Miami, Florida, United States",25.7741728,-80.19362,"United States","Florida"
2746,"Gubakha, Perm Krai, Russia",58.842407,57.555058,"Russia",NA,"Chapel Hill, North Carolina, United States",35.9131542,-79.05578,"United States","North Carolina"
2747,"Bukhara, Uzbekistan",39.7759835,64.415153,"Uzbekistan",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
2751,"Kolkata, West Bengal, India",22.5726459,88.3638953,"India",NA,"Bengaluru, Karnataka, India",12.9767936,77.590082,"India",NA
2752,"Milford, Connecticut, United States",41.2222218,-73.0570603,"United States","Connecticut","Elizabeth, Colorado, United States",39.3602863,-104.59687,"United States","Colorado"
2753,"Moscow, Russia",55.625578,37.6063916,"Russia",NA,"Tel Aviv, Israel",32.0852997,34.7818064,"Israel",NA
2754,"Amman, Jordan",31.9515694,35.9239625,"Jordan",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
2759,"Gurukunta Village, Mahbubnagar District, Telangana, India",16.92326,78.04211,"India",NA,"Hyderabad, Telangana, India",17.360589,78.4740613,"India",NA
2765,"Chiniot, Punjab, Pakistan",31.7309524,72.9834213,"Pakistan",NA,"Lahore, Pakistan",31.5656822,74.3141829,"Pakistan",NA
2766,"Alexandria, Egypt",31.1991806,29.8951716,"Egypt",NA,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA
2768,"Alexandria, Egypt",31.1991806,29.8951716,"Egypt",NA,"Cairo, Egypt",30.0443879,31.2357257,"Egypt",NA
2769,"Munster, Indiana, United States",41.5644798,-87.5125412,"United States","Indiana","Chicago, Illinois, United States",41.8755616,-87.6244212,"United States","Illinois"
2770,"Lugano, Switzerland",46.0050102,8.9520281,"Switzerland",NA,"Lugano, Switzerland",46.0050102,8.9520281,"Switzerland",NA
2772,"Wuhan, Hubei, China",30.5951051,114.2999353,"China",NA,"Shanghai, China",31.2323437,121.4691024,"China",NA
2774,"Ningbo, Zhejiang, China",29.8622194,121.6203873,"China",NA,"Ningbo, Zhejiang, China",29.8622194,121.6203873,"China",NA
2776,"Chennai, Tamil Nadu, India",13.0836939,80.270186,"India",NA,"Chennai, Tamil Nadu, India",13.0836939,80.270186,"India",NA
2777,"Mantua, Mantua, Italy",45.1566683,10.7917191,"Italy",NA,"Mantua, Mantua, Italy",45.1566683,10.7917191,"Italy",NA
2778,"Mantua, Mantua, Italy",45.1566683,10.7917191,"Italy",NA,"Mantua, Mantua, Italy",45.1566683,10.7917191,"Italy",NA
2780,"Palma de Mallorca, Mallorca, Spain",39.5695818,2.6500745,"Spain",NA,"Madrid, Spain",40.416782,-3.703507,"Spain",NA
2781,"Palma de Mallorca, Mallorca, Spain",39.5695818,2.6500745,"Spain",NA,"Madrid, Spain",40.416782,-3.703507,"Spain",NA
2782,"Ostrów Wielkopolski, Poland",51.6471864,17.8037607,"Poland",NA,"Wrocław, Poland",51.1089776,17.0326689,"Poland",NA
2783,"São Paulo, São Paulo, Brazil",-23.5506507,-46.6333824,"Brazil",NA,"São Paulo, São Paulo, Brazil",-23.5506507,-46.6333824,"Brazil",NA
2784,"Newark, New Jersey, United States",40.735657,-74.1723667,"United States","New Jersey","Atlanta, Georgia, United States",33.7544657,-84.3898151,"United States","Georgia"
2785,"Euboea, Greece",38.4941724,23.9110844,"Greece",NA,"Los Altos Hills, California, United States",37.3796627,-122.137463,"United States","California"
2786,"Heidelberg, Germany",49.4093582,8.694724,"Germany",NA,"Heidelberg, Germany",49.4093582,8.694724,"Germany",NA
2787,"Rio de Janeiro, Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Brazil",NA,"Rio de Janeiro, Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Brazil",NA
2788,"Rio de Janeiro, Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Brazil",NA,"Rio de Janeiro, Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Brazil",NA
2790,"Rio de Janeiro, Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Brazil",NA,"Rio de Janeiro, Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Brazil",NA
2792,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA
2794,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
2795,"Washington, District of Columbia, United States",38.8950368,-77.0365427,"United States","District of Columbia","Potomac, Maryland, United States",39.0180508,-77.1956331,"United States","Maryland"
2796,"Washington, District of Columbia, United States",38.8950368,-77.0365427,"United States","District of Columbia","Potomac, Maryland, United States",39.0180508,-77.1956331,"United States","Maryland"
2800,"Maidenhead, England, United Kingdom",51.522743,-0.7197368,"United Kingdom",NA,"The Plains, Virginia, United States",38.8624506,-77.774073,"United States","Virginia"
2801,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA,"Jackson, Wyoming, United States",43.479965,-110.761815,"United States","Wyoming"
2802,"Amsterdam, Netherlands",52.3730796,4.8924534,"Netherlands",NA,"Los Angeles, California, United States",34.0536909,-118.242766,"United States","California"
2803,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
2804,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262,"United States","Pennsylvania"
2805,"Denver, Colorado, United States",39.7392364,-104.984862,"United States","Colorado","Dallas, Texas, United States",32.7762719,-96.7968559,"United States","Texas"
2809,"Paris, France",48.8588897,2.320041,"France",NA,"Nantes, France",47.2186371,-1.5541362,"France",NA
2810,"Nantes, France",47.2186371,-1.5541362,"France",NA,"Nantes, France",47.2186371,-1.5541362,"France",NA
2811,"Easton, Pennsylvania, United States",40.6916081,-75.2099866,"United States","Pennsylvania","Palo Alto, California, United States",37.4443293,-122.1598465,"United States","California"
2816,"Curitiba, Paraná, Brazil",-25.4944375,-49.284271,"Brazil",NA,"Campinas, Brazil",-22.9056391,-47.059564,"Brazil",NA
2817,"Norrköping, Sweden",58.5909124,16.1903511,"Sweden",NA,"Stockholm, Sweden",59.3251172,18.0710935,"Sweden",NA
2818,"Männedorf, Zurich, Switzerland",47.253174,8.6918153,"Switzerland",NA,"Feldmeilen, Switzerland",47.2791676,8.6207481,"Switzerland",NA
2819,"Miami, Florida, United States",25.7741728,-80.19362,"United States","Florida","Miami, Florida, United States",25.7741728,-80.19362,"United States","Florida"
2821,"Bremen, Germany",53.0758196,8.8071646,"Germany",NA,"Munich, Germany",48.1371079,11.5753822,"Germany",NA
2824,"Hirakata, Osaka, Japan",34.8144363,135.6507278,"Japan",NA,"Osaka, Japan",34.6937569,135.5014539,"Japan",NA
2825,"San Sebastian, Spain",43.3224219,-1.9838889,"Spain",NA,"Kanton Schwyz, Switzerland",47.0571976,8.7222073000000009,"Switzerland",NA
2826,"Sankt Marein im Mürztal, Austria",47.4419748,15.3648695,"Austria",NA,"Fuschl am See, Austria",47.7963895,13.3027787,"Austria",NA
2829,"Cobden, Victoria, Australia",-38.3282494,143.07788,"Australia",NA,"Gold Coast, Australia",-28.0023731,153.4145987,"Australia",NA
2830,"Portage, Ohio, United States",41.1496775,-81.2082,"United States","Ohio","Brookville, Ohio, United States",39.8367207,-84.4113366,"United States","Ohio"
2832,"Goto, Nagasaki, Japan",32.6951424,128.8408104,"Japan",NA,"Obu City, Japan",34.686229,135.5375288,"Japan",NA
2833,"Santiago, Chile",-33.4377756,-70.6504502,"Chile",NA,"Santiago, Chile",-33.4377756,-70.6504502,"Chile",NA
2834,"Santiago, Chile",-33.4377756,-70.6504502,"Chile",NA,"Santiago, Chile",-33.4377756,-70.6504502,"Chile",NA
2835,"Santiago, Chile",-33.4377756,-70.6504502,"Chile",NA,"Santiago, Chile",-33.4377756,-70.6504502,"Chile",NA
2836,"Newport, Wales, United Kingdom",51.5882332,-2.9974967,"United Kingdom",NA,"Ottawa, Ontario, Canada",45.4208777,-75.6901106,"Canada",NA
2837,"Yekaterinburg, Russia",56.8382071,60.6007886,"Russia",NA,"Yekaterinburg, Russia",56.8382071,60.6007886,"Russia",NA
2839,"Minsk, Belarus",53.9024716,27.5618225,"Belarus",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
2840,"Pune, Maharashtra, India",18.5213738,73.8545071,"India",NA,"Bengaluru, Karnataka, India",12.9767936,77.590082,"India",NA
2841,"Hong Kong, China",22.2793278,114.1628131,"China",NA,"Hong Kong, China",22.2793278,114.1628131,"China",NA
2844,"Florenceville, New Brunswick, Canada",46.4253858,-67.6274602,"Canada",NA,"Toronto, Ontario, Canada",43.6534817,-79.3839347,"Canada",NA
2845,"Fayetteville, Arkansas, United States",36.0625843,-94.1574328,"United States","Arkansas","Berkeley, California, United States",37.8708393,-122.272863,"United States","California"
2847,"Centralia, Washington, United States",46.7204489,-122.96142999999999,"United States","Washington","Hunts Point, Washington, United States",47.6434321,-122.230124,"United States","Washington"
2852,"Spur, Texas, United States",33.4764767,-100.855685,"United States","Texas","San Antonio, Texas, United States",29.4246002,-98.4951405,"United States","Texas"
2855,"Boston, Massachusetts, United States",42.3554334,-71.060511,"United States","Massachusetts","Wellington, Florida, United States",26.6586779,-80.2414357,"United States","Florida"
2858,"St. Louis, Missouri, United States",38.6280278,-90.1910154,"United States","Missouri","St. Louis, Missouri, United States",38.6280278,-90.1910154,"United States","Missouri"
2860,"Eugene, Oregon, United States",44.0505054,-123.0950506,"United States","Oregon","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
2861,"Los Angeles, California, United States",34.0536909,-118.242766,"United States","California","San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
2862,"Cameron, Texas, United States",26.1291189,-97.4134281,"United States","Texas","Temple, Texas, United States",31.0983747,-97.3429563,"United States","Texas"
2863,"Pinehurst, North Carolina, United States",35.1951981,-79.4692796,"United States","North Carolina","Greenwich, Connecticut, United States",41.0264862,-73.6284598,"United States","Connecticut"
2864,"Clontarf, Ireland",53.3608138,-6.1968538,"Ireland",NA,"Wotton-under-Edge, United Kingdom",51.6378241,-2.3547251,"United Kingdom",NA
2865,"Myrtle Beach, South Carolina, United States",33.6956461,-78.8900409,"United States","South Carolina","Houston, Texas, United States",29.7589382,-95.3676974,"United States","Texas"
2866,"Tampa, Florida, United States",27.9477595,-82.458444,"United States","Florida","Houston, Texas, United States",29.7589382,-95.3676974,"United States","Texas"
2869,"Bat-Yam, Israel",32.0154565,34.7505283,"Israel",NA,"Bat-Yam, Israel",32.0154565,34.7505283,"Israel",NA
2872,"Jodhpur, Rajasthan, India",26.2967719,73.0351433,"India",NA,"San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
2875,"Grand Rapids, Michigan, United States",42.9632425,-85.6678639,"United States","Michigan","Grand Rapids, Michigan, United States",42.9632425,-85.6678639,"United States","Michigan"
2877,"Grand Rapids, Michigan, United States",42.9632425,-85.6678639,"United States","Michigan","Grand Rapids, Michigan, United States",42.9632425,-85.6678639,"United States","Michigan"
2878,"Grand Rapids, Michigan, United States",42.9632425,-85.6678639,"United States","Michigan","Grand Rapids, Michigan, United States",42.9632425,-85.6678639,"United States","Michigan"
2879,"Paris, France",48.8588897,2.320041,"France",NA,"Paris, France",48.8588897,2.320041,"France",NA
2883,"Apeldoorn, Netherlands",52.1795738,5.9300775,"Netherlands",NA,"Vorden, Netherlands",52.1041075,6.3126099,"Netherlands",NA
2885,"Gomel, Belarus",52.4238936,31.0131698,"Belarus",NA,"Ras Al Khaimah, United Arab Emirates",25.7737705,55.938232,"United Arab Emirates",NA
2886,"Kemerovo, Russia",55.3550907,86.0871213,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
2887,"Pastavy, Vitebsk, Belarus",55.1129217,26.83992,"Belarus",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
2889,"Eau Claire, Wisconsin, United States",44.811349,-91.4984941,"United States","Wisconsin","Eau Claire, Wisconsin, United States",44.811349,-91.4984941,"United States","Wisconsin"
2890,"Caracas, Venezuela",10.5060934,-66.9146008,"Venezuela",NA,"Caracas, Venezuela",10.5060934,-66.9146008,"Venezuela",NA
2892,"Vadakkencherry, Kerala, India",10.5905075,76.4840494,"India",NA,"Dubai, United Arab Emirates",25.0742823,55.1885387,"United Arab Emirates",NA
2894,"La Tronche, Isère, France",45.2090131,5.745715,"France",NA,"Paris, France",48.8588897,2.320041,"France",NA
2897,"Hamburg, Germany",53.550341,10.000654,"Germany",NA,"Ulm, Germany",48.3984968,9.9912458,"Germany",NA
2898,"Lyon, France",45.7578137,4.8320114,"France",NA,"Lyon, France",45.7578137,4.8320114,"France",NA
2899,"Székesfehérvár, Hungary",47.1910169,18.410811,"Hungary",NA,"Felcsút, Hungary",47.4545349,18.5862386,"Hungary",NA
2900,"Tripoli, Greece",37.5102911,22.3724241,"Greece",NA,"Palm Beach, Florida, United States",26.6279798,-80.4494174,"United States","Florida"
2901,"Buenos Aires, Argentina",-34.6095579,-58.3887904,"Argentina",NA,"Paris, France",48.8588897,2.320041,"France",NA
2902,"Reiden, Switzerland",47.2460194,7.9730383,"Switzerland",NA,"Barcelona, Spain",41.3825802,2.177073,"Spain",NA
2904,"Tai'an, Shandong, China",36.2002968,117.0809316,"China",NA,"Ürümqi, Xinjiang, China",43.8244074,87.6139038,"China",NA
2905,"Suzhou, Jiangsu, China",31.311123,120.6212881,"China",NA,"Suzhou, Jiangsu, China",31.311123,120.6212881,"China",NA
2908,"Wuhua County, Meizhou, Guangdong, China",23.7927287,115.634192,"China",NA,"Shenzhen, Guangdong, China",22.5445741,114.0545429,"China",NA
2909,"Luyi County, Zhoukou, Henan, China",33.890833,115.380556,"China",NA,"Zhengzhou, Henan, China",34.7472531,113.619321,"China",NA
2910,"Minneapolis, Minnesota, United States",44.9772995,-93.2654692,"United States","Minnesota","Minnetonka, Minnesota, United States",44.9405086,-93.4638936,"United States","Minnesota"
2911,"Burgdorf, Switzerland",47.0571316,7.6237466,"Switzerland",NA,"Burgdorf, Switzerland",47.0571316,7.6237466,"Switzerland",NA
2914,"Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262,"United States","Pennsylvania","Los Angeles, California, United States",34.0536909,-118.242766,"United States","California"
2915,"Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262,"United States","Pennsylvania","Bryn Mawr, Pennsylvania, United States",40.0238245,-75.3173407,"United States","Pennsylvania"
2916,"Tripoli, Lebanon",34.4373616,35.8348551,"Lebanon",NA,"Beirut, Lebanon",33.8892265,35.5025585,"Lebanon",NA
2917,"Tripoli, Lebanon",34.4373616,35.8348551,"Lebanon",NA,"Beirut, Lebanon",33.8892265,35.5025585,"Lebanon",NA
2920,"Kaspiysk, Dagestan, Russia",42.8921817,47.6372105,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
2921,"Ise, Mie, Japan",34.4996115,136.7271774,"Japan",NA,"Tokyo, Japan",35.6768601,139.7638947,"Japan",NA
2922,"Kobe, Hyōgo, Japan",34.6932379,135.1943764,"Japan",NA,"Tokyo, Japan",35.6768601,139.7638947,"Japan",NA
2923,"Rehovot, Israel",31.8952532,34.8105616,"Israel",NA,"Tel Aviv, Israel",32.0852997,34.7818064,"Israel",NA
2924,"Szczecin, Poland",53.4301818,14.5509623,"Poland",NA,"Chrostnik, Poland",51.355548,16.157323,"Poland",NA
2925,"Los Angeles, California, United States",34.0536909,-118.242766,"United States","California","Los Angeles, California, United States",34.0536909,-118.242766,"United States","California"
2926,"Los Angeles, California, United States",34.0536909,-118.242766,"United States","California","Los Angeles, California, United States",34.0536909,-118.242766,"United States","California"
2927,"Quincy, Massachusetts, United States",42.2509914,-71.0037374,"United States","Massachusetts","Hong Kong, China",22.2793278,114.1628131,"China",NA
2928,"Montreal, Quebec, Canada",45.5031824,-73.5698065,"Canada",NA,"Montreal, Quebec, Canada",45.5031824,-73.5698065,"Canada",NA
2929,"Sandy, Utah, United States",40.5710454,-111.8953815,"United States","Utah","Salt Lake City, Utah, United States",40.7596198,-111.886797,"United States","Utah"
2931,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","Lower Merion, Pennsylvania, United States",40.0218828,-75.3176055,"United States","Pennsylvania"
2933,"Moscow, Russia",55.625578,37.6063916,"Russia",NA,"Los Altos, California, United States",37.3790629,-122.116578,"United States","California"
2934,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
2935,"Layton, Utah, United States",41.0751048,-111.9741925,"United States","Utah","Phoenix, Arizona, United States",33.4484367,-112.074141,"United States","Arizona"
2938,"Stockholm, Sweden",59.3251172,18.0710935,"Sweden",NA,"Stockholm, Sweden",59.3251172,18.0710935,"Sweden",NA
2939,"Shenyang, Liaoning, China",41.8026095,123.4279105,"China",NA,"Los Angeles, California, United States",34.0536909,-118.242766,"United States","California"
2940,"Moscow, Russia",55.625578,37.6063916,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
2941,"Castelnuovo Rangone, Modena, Italy",44.5491616,10.9395008,"Italy",NA,"Spilamberto, Italy",44.533413,11.0240826,"Italy",NA
2942,"Ribnita, Moldova",47.7661115,29.0073366,"Moldova",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
2943,"Moscow, Russia",55.625578,37.6063916,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
2945,"Rome, Italy",41.8933203,12.4829321,"Italy",NA,"Zug, Switzerland",47.1486137,8.5539378,"Switzerland",NA
2947,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA
2953,"Ludhiana, Punjab, India",30.9090157,75.851601,"India",NA,"New Delhi, India",28.6419258,77.2217499,"India",NA
2954,"Sadulpur, Rajasthan, India",28.6415386,75.3852992,"India",NA,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA
2955,"Hoshiarpur, Punjab, India",31.6092942,75.8459754,"India",NA,"New Delhi, India",28.6419258,77.2217499,"India",NA
2957,"Beirut, Lebanon",33.8892265,35.5025585,"Lebanon",NA,"Miami Beach, Florida, United States",25.7929198,-80.1353006,"United States","Florida"
2958,"Guanyang County, Guilin, Guangxi, China",25.4537387,111.042336,"China",NA,"Beijing, Beijing, China",39.9057136,116.3912972,"China",NA
2959,"Palanpur, Gujarat, India",24.1709794,72.4366375,"India",NA,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA
2960,"Modinagar, Uttar Pradesh, India",28.8320713,77.5770873,"India",NA,"Singapore, Singapore",1.357107,103.8194992,"Singapore",NA
2961,"Kolkata, West Bengal, India",22.5726459,88.3638953,"India",NA,"Kolkata, West Bengal, India",22.5726459,88.3638953,"India",NA
2962,"Wiedenbrück, Germany",51.8358274,8.3130164,"Germany",NA,"Guetersloh, Germany",51.9063997,8.3782078,"Germany",NA
2964,"Buckie, Scotland, United Kingdom",57.6763316,-2.9648866,"United Kingdom",NA,"Bergen, Norway",60.3943055,5.3259192,"Norway",NA
2965,"Breda, Netherlands",51.5887845,4.7760237,"Netherlands",NA,"Amsterdam, Netherlands",52.3730796,4.8924534,"Netherlands",NA
2966,"St. Petersburg, Russia",59.938732,30.316229,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
2968,"Rio de Janeiro, Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Brazil",NA,"Rio de Janeiro, Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Brazil",NA
2970,"Sydney, Australia",-33.8698439,151.2082848,"Australia",NA,"Sydney, Australia",-33.8698439,151.2082848,"Australia",NA
2972,"Little Rock, Arkansas, United States",34.7465071,-92.2896267,"United States","Arkansas","Fort Worth, Texas, United States",32.753177,-97.3327459,"United States","Texas"
2974,"St. Louis, Missouri, United States",38.6280278,-90.1910154,"United States","Missouri","San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
2975,"Baiso, Reggio Emilia, Italy",44.4968268,10.6016783,"Italy",NA,"Reggio Emilia, Italy",44.6086674,10.5940667,"Italy",NA
2976,"Mexico City, Mexico",19.3207722,-99.1514678,"Mexico",NA,"Mexico City, Mexico",19.3207722,-99.1514678,"Mexico",NA
2977,"Kalpakancherry, Kerala, India",10.9473,75.9831,"India",NA,"Dubai, United Arab Emirates",25.0742823,55.1885387,"United Arab Emirates",NA
2978,"San Francisco, California, United States",37.7792588,-122.4193286,"United States","California","Woodside, California, United States",37.4280637,-122.2507435,"United States","California"
2983,"Bosco Chiesanuova, Verona, Italy",45.6221024,11.0295169,"Italy",NA,"Milan, Italy",45.4641943,9.1896346,"Italy",NA
2985,"Cherepovets, Russia",59.1242181,37.9123351,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
2987,"Rio de Janeiro, Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Brazil",NA,"São Paulo, São Paulo, Brazil",-23.5506507,-46.6333824,"Brazil",NA
2988,"Rio de Janeiro, Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Brazil",NA,"Rio de Janeiro, Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Brazil",NA
2989,"Rio de Janeiro, Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Brazil",NA,"Rio de Janeiro, Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Brazil",NA
2990,"Tucson, Arizona, United States",32.2228765,-110.974847,"United States","Arizona","Phoenix, Arizona, United States",33.4484367,-112.074141,"United States","Arizona"
2991,"Ciano del Montello, Treviso, Italy",45.8252699,12.0555147,"Italy",NA,"Crocetta del Montello, Italy",45.8339959,12.0323268,"Italy",NA
2992,"Wauwatosa, Wisconsin, United States",43.0494122,-88.0079271,"United States","Wisconsin","Portola Valley, California, United States",37.3736298,-122.219047,"United States","California"
2993,"Tokyo, Japan",35.6768601,139.7638947,"Japan",NA,"Tokyo, Japan",35.6768601,139.7638947,"Japan",NA
2999,"Cardiff, Wales, United Kingdom",51.4816546,-3.1791934,"United Kingdom",NA,"San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
3000,"Detroit, Michigan, United States",42.3315509,-83.046640300000007,"United States","Michigan","Grosse Pointe Shores, Michigan, United States",42.4367034,-82.8768586,"United States","Michigan"
3001,"Springfield, Missouri, United States",37.2081729,-93.2922715,"United States","Missouri","Springfield, Missouri, United States",37.2081729,-93.2922715,"United States","Missouri"
3002,"Liverpool, United Kingdom",53.4071991,-2.99168,"United Kingdom",NA,"Merseyside, United Kingdom",53.4953602,-2.973938,"United Kingdom",NA
3003,"Bradford, United Kingdom",53.7944229,-1.7519186,"United Kingdom",NA,"Bradford, United Kingdom",53.7944229,-1.7519186,"United Kingdom",NA
3004,"Abadan, Iran",30.3636097,48.2591475,"Iran",NA,"Monaco, Monaco",43.7323492,7.4276832,"Monaco",NA
3005,"Moscow, Russia",55.625578,37.6063916,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
3006,"Gainesville, Florida, United States",29.6519684,-82.3249846,"United States","Florida","San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
3007,"Evanston, Illinois, United States",42.0470043,-87.6846053,"United States","Illinois","Kashiwa, Japan",35.8676218,139.9756876,"Japan",NA
3008,"Komatsu, Ishikawa, Japan",36.4032931,136.4495465,"Japan",NA,"Kanazawa, Japan",36.561627,136.6568822,"Japan",NA
3009,"Ga-Rankuwa, Gauteng, South Africa",-25.588446,28.007511,"South Africa",NA,"Johannesburg, South Africa",-26.205,28.049722,"South Africa",NA
3012,"Tripoli, Lebanon",34.4373616,35.8348551,"Lebanon",NA,"Manama, Bahrain",26.2235041,50.5822436,"Bahrain",NA
